LandmarkID,Name,Functn,Structure,EditBy,EditDate,Latitude,Longitude
7007151,Westminster Canterbury Richmond,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,8/11/2009 14:39,37.59741168,-77.46242735
7000339,Boat Lake Pier,"5000: Arts, entertainment, and recreation","5520: Pier, dock, wharf, or jetty",rosewl,8/11/2009 14:26,37.54716502,-77.47759006
7000978,Boat Lake,5500: Natural and other recreational parks,9100: Not applicable to this dimension,rosewl,8/11/2009 14:25,37.54710655,-77.47637882
7000979,Byrd Park Roundhouse,"5000: Arts, entertainment, and recreation",3800: Other community structures,rosewl,8/11/2009 14:23,37.54497081,-77.47548931
7000348,Maymont Park,"5000: Arts, entertainment, and recreation",9100: Not applicable to this dimension,rosewl,8/11/2009 14:20,37.5341557,-77.47461731
7007150,Union Theological Seminary and Presbyterian School of Christian Education,6130: Colleges and Universities,4220: College or university facility,rosewl,8/11/2009 14:17,37.57892687,-77.44931412
7007149,University of Richmond,6130: Colleges and Universities,4220: College or university facility,rosewl,8/11/2009 14:15,37.57578549,-77.53879103
7007148,Virginia Union University,6130: Colleges and Universities,4220: College or university facility,rosewl,8/11/2009 14:09,37.56088354,-77.45166249
7000580,Ellison Hall,6130: Colleges and Universities,4220: College or university facility,rosewl,8/11/2009 13:58,37.56100778,-77.45029745
7001420,Watts Hall,6130: Colleges and Universities,4220: College or university facility,rosewl,8/11/2009 13:45,37.57892687,-77.44931412
7001488,First Market Stadium,6130: Colleges and Universities,3300: Sports stadium or arena,rosewl,8/11/2009 13:24,37.58089944,-77.53683459
7000494,Pitt Field,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,8/11/2009 13:22,37.57884334,-77.54121967
7000533,John Marshall High School,6123: Senior,4210: Grade school,rosewl,8/11/2009 12:25,37.59412758,-77.44708508
7000471,Thomas Jefferson High School,6123: Senior,4210: Grade school,rosewl,8/11/2009 12:23,37.5712872,-77.48639012
7000214,George Mason Elementary School,6121: Elementary,4210: Grade school,rosewl,8/11/2009 10:12,37.534847,-77.41115339
7000425,Albert V Norrell Elementary School,9990: To be determined,4210: Grade school,rosewl,8/11/2009 10:00,37.56300709,-77.4378282
7000428,Albert V Norrell Annex Elementary School,9990: To be determined,4210: Grade school,rosewl,8/11/2009 10:00,37.56401614,-77.43580985
7000382,Whitcomb Court Elementary School,9990: To be determined,4210: Grade school,rosewl,8/11/2009 9:59,37.55426109,-77.41876796
7000043,Patrick Henry Elementary  School,9990: To be determined,4210: Grade school,rosewl,8/11/2009 9:58,37.51607353,-77.46986768
7000960,Movieland at Boulevard Square,"5110: Theater, dance, or music establishment",2600: Industrial buildings and structures,rosewl,8/10/2009 15:49,37.56674616,-77.46767301
7000781,Byrd Theatre,"5110: Theater, dance, or music establishment",3120: Movie theater,rosewl,8/10/2009 15:46,37.55229317,-77.47792857
7000194,Richmond Fire Station 1,6410: Fire and rescue,4510: Fire and rescue station,rosewl,8/10/2009 15:33,37.53256535,-77.41957565
7000243,Ethyl Corporation,"3300: Chemicals, and metals, machinery, and electronics manufacturing",2000: Commercial buildings and other specialized structures,rosewl,8/10/2009 15:23,37.53774749,-77.44430168
7000281,Ethyl Corporation Facility,"3300: Chemicals, and metals, machinery, and electronics manufacturing",2000: Commercial buildings and other specialized structures,rosewl,8/10/2009 15:23,37.54024583,-77.44844991
7000848,VCU Blanton House,6130: Colleges and Universities,1000: Residential buildings,rosewl,7/12/2009 16:46,37.54918758,-77.45194757
7004750,North Avenue Undeveloped Open Space (Atlas Park),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 10:45,37.58670496,-77.43822894
7001635,Meadow Street Triangle Park (Custshaw Place),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 10:42,37.55366841,-77.46269476
7000672,Mashore Playground (Old Pilkington Playground),"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/7/2009 10:41,37.5141926,-77.45340601
7003961,"Lt Charles Bland, Sr Park (Triangle Park)",5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 10:41,37.56646472,-77.43684452
7000167,James River - Pumphouse Park (3 Mile Lock Park Area),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 10:40,37.53666751,-77.48716578
7000196,James River - North Bank Park (Texas Beach),"5300: Amusement, sports, or recreation establishment","5110: Pedestrian trail, sidewalks, etc",waldrosr,6/7/2009 10:39,37.52943737,-77.47009055
7003954,Horace Edwards Playground (Clark Springs School),"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/7/2009 10:38,37.53960383,-77.45915166
7000490,Highland Park Plaza Community Center (Anne Hardy Plaza),"5300: Amusement, sports, or recreation establishment",3800: Other community structures,waldrosr,6/7/2009 10:37,37.5753186,-77.41697589
7000085,Gillies Creek Nature Area (Fulton Park),"5300: Amusement, sports, or recreation establishment",9100: Not applicable to this dimension,waldrosr,6/7/2009 10:36,37.52207931,-77.40644401
7000047,Fonticello Playground (Carter Jones Park),"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/7/2009 10:35,37.51606475,-77.4605985
7000538,Bryan Park (Joseph Bryan Park),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 10:34,37.59734619,-77.46714113
7000691,Bojangles Triangle Park (Bill Robinson Square),"5000: Arts, entertainment, and recreation","6950: Fountain, sculpture, etc",waldrosr,6/7/2009 10:32,37.54939249,-77.44040275
7000051,Blackwell Community Center (Charlie D Sydnor Playground),"5300: Amusement, sports, or recreation establishment",4210: Grade school,waldrosr,6/7/2009 10:31,37.51641365,-77.44389662
7000694,Chimborazo Playground (closed 1/2005),"5300: Amusement, sports, or recreation establishment","6970: Outdoor stage, bandstand, or similar structure",waldrosr,6/7/2009 10:29,37.52811389,-77.41504776
7000030,Ashbury Triangle Park (Lombardy Triangle),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 10:28,37.55088745,-77.45868413
7000683,Yancey Street Tot Lot,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,waldrosr,6/7/2009 10:25,37.55985561,-77.4335915
7006363,William Fox Playground,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,waldrosr,6/7/2009 10:14,37.55470496,-77.46787034
7006362,Whitcomb Court Community Center and Playground,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,waldrosr,6/7/2009 10:10,37.55620741,-77.41919938
7006361,Westview Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 9:57,37.57700812,-77.5192526
7000076,Washington Square Park (Hustings Square),5500: Natural and other recreational parks,3800: Other community structures,waldrosr,6/7/2009 9:48,37.52202125,-77.44167036
7000355,University of Richmond Stadium (City Stadium),6130: Colleges and Universities,3300: Sports stadium or arena,waldrosr,6/7/2009 9:36,37.54953964,-77.48667668
7006360,Travel Land Park (inactive),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 9:30,37.57404029,-77.46194232
7006359,Thomas Square,5500: Natural and other recreational parks,"6950: Fountain, sculpture, etc",waldrosr,6/7/2009 9:23,37.54187648,-77.46071141
7006358,Thompson Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,waldrosr,6/7/2009 9:19,37.53301148,-77.53950889
7006357,Thomas Jefferson Tot Log,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,waldrosr,6/7/2009 9:15,37.57116085,-77.48743937
7006356,Third Avenue Tot Log,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,waldrosr,6/7/2009 9:03,37.56012125,-77.42392972
7000069,Taylor's Hill Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:59,37.53220193,-77.42327019
7006355,Texas Avenue Open Space,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:57,37.53204062,-77.46863932
7000915,Sydney Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:51,37.54676209,-77.45672584
7000677,Swansboro Playground,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/7/2009 8:46,37.50690432,-77.46016331
7006354,Swansboro Natatorium and Playground,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/7/2009 8:44,37.51041255,-77.46624489
7000676,Summer Hill Softball Diamond,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/7/2009 8:34,37.47596674,-77.44602019
7000675,Southampton Playground,"5300: Amusement, sports, or recreation establishment",4210: Grade school,waldrosr,6/7/2009 8:28,37.54343907,-77.53202146
7006353,Smith-Peters Playground,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,waldrosr,6/7/2009 8:23,37.55309373,-77.44803585
7006352,Shockoe Slip Triangle,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:20,37.53423578,-77.43422968
7006351,Robert Pleasants Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:15,37.54028449,-77.45134747
7006350,Roy West Park (Washington Park),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:11,37.59250711,-77.44414256
7006349,Rosemont Road Undeveloped Space,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 8:05,37.50102627,-77.49363497
7006348,RMA Deck Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/7/2009 7:59,37.53556739,-77.43817729
7000265,Riverview Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",waldrosr,6/5/2009 14:58,37.53600804,-77.46167151
7005548,Riverside Hills Park Area,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/5/2009 14:44,37.52977489,-77.4856094
7005149,Reuger Playground,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/5/2009 14:06,37.54778614,-77.48222212
7000160,Reid Community Center,,4210: Grade school,waldrosr,6/5/2009 14:00,37.48881854,-77.50815036
7000082,Powhite Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/5/2009 13:49,37.51808384,-77.52771985
7000480,Pollard Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/5/2009 13:38,37.57275607,-77.44409352
7000130,Pocosham Park,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/5/2009 13:35,37.47176926,-77.50706714
7000541,Pine Camp Arts and Community Center,"5300: Amusement, sports, or recreation establishment",9100: Not applicable to this dimension,waldrosr,6/5/2009 13:25,37.59948772,-77.44571458
7005148,Colored Paupers Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",waldrosr,6/5/2009 11:38,37.53647409,-77.38922234
7000197,Parker Field Annex - Softball Diamond,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/5/2009 11:28,37.57458836,-77.46251809
7000548,Paradise Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/5/2009 11:23,37.54970517,-77.46195087
7000165,Oregon Hill Linear Park (Samuel Parsons),5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/5/2009 11:19,37.53561846,-77.45011868
7001476,Oakwood Park Playground,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/5/2009 11:10,37.53529312,-77.39874351
7000315,Oakwood Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",waldrosr,6/5/2009 8:08,37.53778862,-77.39598224
7000063,Oak Grove Playground,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/5/2009 8:06,37.50659558,-77.44441462
7000693,Norwood Park,5500: Natural and other recreational parks,,waldrosr,6/4/2009 17:24,37.5773697,-77.43542274
7004749,Norrell ES - Annex Tot Lot,"5370: Fitness, recreational sports, gym, or athletic club",6940: Playground equipment,waldrosr,6/4/2009 17:03,37.56358815,-77.43562726
7004748,Nina Abady Festival Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/4/2009 17:00,37.54364853,-77.43469649
7004353,Mosby Court Community Center,"5300: Amusement, sports, or recreation establishment",3800: Other community structures,waldrosr,6/4/2009 12:46,37.54245972,-77.42191694
7004352,Moore St Tot Lot,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/4/2009 12:16,37.56059527,-77.45838652
7004351,Monument Avenue Linear Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/4/2009 12:07,37.56392542,-77.47700195
7000111,Montrose Heights Playground,5500: Natural and other recreational parks,6940: Playground equipment,waldrosr,6/4/2009 11:51,37.5228367,-77.39416068
7004350,Scuffletown Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/4/2009 11:31,37.55588957,-77.467298
7004349,Maymont Playground,"5370: Fitness, recreational sports, gym, or athletic club",6980: Other installed recreational or athletic equipment,waldrosr,6/4/2009 11:19,37.53790662,-77.46782423
7000109,Maury Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",waldrosr,6/4/2009 10:46,37.5062512,-77.45375091
7001452,Mary Munford Playground,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/4/2009 10:36,37.56333542,-77.5000344
7004348,Mary M Scott Playground,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,waldrosr,6/4/2009 10:34,37.5879129,-77.43889931
7003962,M Street Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",waldrosr,6/3/2009 16:17,37.53207597,-77.4118601
7000484,Little John Park,5500: Natural and other recreational parks,"5110: Pedestrian trail, sidewalks, etc",waldrosr,6/3/2009 15:09,37.57355897,-77.45835001
7003960,Library Park,5500: Natural and other recreational parks,"6950: Fountain, sculpture, etc",waldrosr,6/3/2009 14:59,37.54230852,-77.44272496
7003959,Lewis G Larus Park,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/3/2009 14:35,37.54021292,-77.56151005
7000176,Kanawha Plaza Park,5500: Natural and other recreational parks,"4440: Outdoor facility, no major structure",waldrosr,6/3/2009 14:18,37.53668828,-77.43943793
7000358,James River Park - Pony Pasture & Wetlands,5500: Natural and other recreational parks,9100: Not applicable to this dimension,waldrosr,6/3/2009 14:01,37.54886424,-77.51496089
7000113,Great Shiplock Park,5500: Natural and other recreational parks,5160: Waterways,waldrosr,6/3/2009 13:48,37.52625273,-77.42100037
